103	90.000000	1.795196	36.000000	45.000000	0.500000	0.000000
45	140.000000	-0.448799	36.000000	45.000000	0.500000	0.000000
91	90.000000	1.346397	36.000000	45.000000	0.500000	0.000000
42	320.000000	-0.673198	143.000000	45.000000	0.500000	0.000000
102	320.000000	1.570796	143.000000	45.000000	0.500000	0.000000
12	320.000000	-1.795196	143.000000	45.000000	0.500000	0.000000
59	240.000000	0.000000	95.000000	45.000000	0.500000	0.000000
109	90.000000	2.468394	36.000000	45.000000	0.500000	0.000000
67	90.000000	0.448799	36.000000	45.000000	0.500000	0.000000
21	140.000000	-1.346397	36.000000	45.000000	0.500000	0.000000
74	110.000000	0.673198	36.000000	45.000000	0.500000	0.000000
29	240.000000	-1.121997	95.000000	45.000000	0.500000	0.000000
86	110.000000	1.121997	36.000000	45.000000	0.500000	0.000000
33	140.000000	-0.897598	36.000000	45.000000	0.500000	0.000000
82	180.000000	0.897598	59.000000	45.000000	0.500000	0.000000
15	140.000000	-1.570796	36.000000	45.000000	0.500000	0.000000
64	180.000000	0.224399	59.000000	45.000000	0.500000	0.000000
7	90.000000	-1.795196	36.000000	45.000000	0.500000	0.000000
61	90.000000	0.224399	36.000000	45.000000	0.500000	0.000000
114	320.000000	2.468394	143.000000	45.000000	0.500000	0.000000
30	320.000000	-1.121997	143.000000	45.000000	0.500000	0.000000
106	180.000000	1.795196	59.000000	45.000000	0.500000	0.000000
50	110.000000	-0.224399	36.000000	45.000000	0.500000	0.000000
98	110.000000	1.570796	36.000000	45.000000	0.500000	0.000000
48	320.000000	-0.448799	143.000000	45.000000	0.500000	0.000000
92	110.000000	1.346397	36.000000	45.000000	0.500000	0.000000
37	90.000000	-0.673198	36.000000	45.000000	0.500000	0.000000
89	240.000000	1.121997	95.000000	45.000000	0.500000	0.000000
31	90.000000	-0.897598	36.000000	45.000000	0.500000	0.000000
80	110.000000	0.897598	36.000000	45.000000	0.500000	0.000000
18	320.000000	-1.570796	143.000000	45.000000	0.500000	0.000000
70	180.000000	0.448799	59.000000	45.000000	0.500000	0.000000
19	90.000000	-1.346397	36.000000	45.000000	0.500000	0.000000
76	180.000000	0.673198	59.000000	45.000000	0.500000	0.000000
3	140.000000	-2.468394	36.000000	45.000000	0.500000	0.000000
56	110.000000	0.000000	36.000000	45.000000	0.500000	0.000000
107	240.000000	1.795196	95.000000	45.000000	0.500000	0.000000
60	320.000000	0.000000	143.000000	45.000000	0.500000	0.000000
8	110.000000	-1.795196	36.000000	45.000000	0.500000	0.000000
88	180.000000	1.121997	59.000000	45.000000	0.500000	0.000000
41	240.000000	-0.673198	95.000000	45.000000	0.500000	0.000000
95	240.000000	1.346397	95.000000	45.000000	0.500000	0.000000
20	110.000000	-1.346397	36.000000	45.000000	0.500000	0.000000
72	320.000000	0.448799	143.000000	45.000000	0.500000	0.000000
14	110.000000	-1.570796	36.000000	45.000000	0.500000	0.000000
63	140.000000	0.224399	36.000000	45.000000	0.500000	0.000000
111	140.000000	2.468394	36.000000	45.000000	0.500000	0.000000
77	240.000000	0.673198	95.000000	45.000000	0.500000	0.000000
25	90.000000	-1.121997	36.000000	45.000000	0.500000	0.000000
81	140.000000	0.897598	36.000000	45.000000	0.500000	0.000000
34	180.000000	-0.897598	59.000000	45.000000	0.500000	0.000000
101	240.000000	1.570796	95.000000	45.000000	0.500000	0.000000
49	90.000000	-0.224399	36.000000	45.000000	0.500000	0.000000
4	180.000000	-2.468394	59.000000	45.000000	0.500000	0.000000
47	240.000000	-0.448799	95.000000	45.000000	0.500000	0.000000
